,id,date,price,zipcode,median_price_zipcode,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,sqft_above,sqft_basement,yr_built,yr_renovated,option_buy
3879,2582500110,2014-10-07,305000.0,98092,309780.0,4,2.5,2230,6487,2.0,no,3,2230.0,0,2003,0,buy
3880,6749700031,2014-06-09,345000.0,98103,550000.0,3,2.5,1210,1420,3.0,no,3,1210.0,0,2008,0,buy
3881,4136800205,2015-02-19,258000.0,98178,278277.0,2,2.0,750,6553,1.5,no,3,750.0,0,1945,0,buy
3882,3438503120,2015-03-30,275000.0,98106,315000.0,4,1.0,1770,7345,1.5,no,3,1770.0,0,1966,0,buy
3883,4099501215,2014-06-03,713250.0,98040,993750.0,3,2.0,2050,9000,1.0,no,4,2050.0,0,1951,0,buy
3884,3325069025,2015-05-08,500000.0,98074,642000.0,3,1.0,2000,21780,1.0,no,3,1480.0,520,1978,0,buy
3885,3031200246,2014-07-11,250000.0,98118,367500.0,3,1.0,920,4429,1.0,no,3,920.0,0,1952,0,buy
3886,4046700210,2014-06-29,345000.0,98014,415000.0,3,2.0,1610,15005,1.0,no,4,1610.0,0,1986,0,buy
3887,2806800090,2014-11-04,390000.0,98011,470000.0,3,1.75,2200,8036,1.0,no,3,1270.0,930,1978,0,buy
3888,312000265,2015-05-04,375000.0,98136,489950.0,2,1.0,790,5120,1.0,no,3,790.0,0,1950,0,buy
3889,2938200040,2014-12-11,224950.0,98022,279500.0,3,1.5,1630,9282,1.0,no,4,1630.0,0,1963,0,buy
3890,179000100,2014-08-26,174000.0,98168,235000.0,2,1.0,600,4854,1.0,no,5,600.0,0,1922,0,buy
3891,7812800865,2014-11-19,170000.0,98178,278277.0,2,1.0,810,9882,1.0,no,3,810.0,0,1944,0,buy
3892,809002390,2015-01-15,658000.0,98109,736000.0,3,1.5,1660,3190,1.5,no,3,1660.0,0,1919,0,buy
3893,2925059294,2015-03-27,860000.0,98004,1150000.0,3,2.0,1880,8494,1.0,no,4,1200.0,680,1968,0,buy
3894,1796350300,2014-07-10,195000.0,98042,292000.0,2,1.0,860,10400,1.0,no,4,860.0,0,1983,0,buy
3895,428000150,2014-07-18,269950.0,98056,380000.0,3,1.0,990,9950,1.0,no,5,990.0,0,1961,0,buy
3896,3528900735,2014-09-10,620000.0,98109,736000.0,3,2.25,1780,1429,3.0,no,3,1570.0,210,2007,0,buy
3897,3904100220,2014-12-09,276000.0,98118,367500.0,2,2.0,1480,6075,1.0,no,5,740.0,740,1919,0,buy
3898,7011201016,2014-10-01,585000.0,98119,744975.0,3,2.5,1700,1156,2.0,no,3,1320.0,380,2002,0,buy
3899,3028200100,2014-08-26,216000.0,98168,235000.0,2,1.0,860,9000,1.0,no,4,860.0,0,1942,0,buy
3900,9367200205,2015-03-24,660000.0,98033,678350.0,2,1.0,1670,8195,1.0,no,3,1670.0,0,1954,1975,buy
3901,5550300205,2015-04-13,338000.0,98126,395750.0,2,1.0,690,6400,1.0,no,3,690.0,0,1943,0,buy
3902,8820901415,2014-05-29,400000.0,98125,425000.0,4,2.75,1240,3867,1.0,no,3,800.0,440,1987,0,buy
3903,6018500120,2015-02-20,210000.0,98022,279500.0,2,1.0,900,5000,1.0,no,5,900.0,0,1930,1990,buy
3904,1025079086,2014-08-20,365000.0,98014,415000.0,2,1.0,960,223898,1.0,no,3,960.0,0,1985,0,buy
3905,2621660040,2014-06-29,325000.0,98118,367500.0,5,2.75,2130,6222,1.0,no,3,1300.0,830,1991,0,buy
3906,8731982550,2014-12-10,245000.0,98023,268450.0,4,1.75,2020,8800,1.0,no,4,2020.0,0,1969,0,buy
3907,4324500180,2014-09-26,182000.0,98032,249000.0,3,1.0,1060,7350,1.0,no,4,1060.0,0,1959,0,buy
3908,251300110,2014-07-31,225000.0,98003,267475.0,3,2.25,2510,12013,2.0,no,3,2510.0,0,1988,0,buy
3909,8091401030,2015-04-22,240000.0,98030,282255.0,3,1.5,1070,8886,1.0,no,4,1070.0,0,1984,0,buy
3910,9542830690,2014-11-20,321000.0,98038,342000.0,3,2.5,2020,4183,2.0,no,3,2020.0,0,2012,0,buy
3911,7454000315,2015-04-24,299500.0,98126,395750.0,2,1.0,740,6300,1.0,no,3,740.0,0,1942,0,buy
3912,8665050450,2014-09-12,435000.0,98029,575000.0,3,2.5,1730,4065,2.0,no,3,1730.0,0,1996,0,buy
3913,2787320620,2014-10-10,222000.0,98031,288200.0,3,1.75,1370,8280,1.0,no,4,1370.0,0,1980,0,buy
3914,5100401411,2014-10-27,485000.0,98115,567000.0,4,1.0,1210,6380,1.5,no,3,1210.0,0,1936,0,buy
3915,7575620750,2014-12-22,266000.0,98003,267475.0,3,2.25,1550,6022,2.0,no,3,1550.0,0,1989,0,buy
3916,1529300115,2014-06-02,455000.0,98103,550000.0,2,1.0,1170,6000,1.0,no,4,970.0,200,1941,0,buy
3917,1311400120,2014-08-01,160000.0,98001,260000.0,3,1.75,1610,7392,1.0,no,4,1610.0,0,1964,0,buy
3918,1153000040,2015-04-29,650000.0,98005,765475.0,4,2.5,2240,9934,1.0,no,4,1490.0,750,1968,0,buy
3919,7452500530,2015-02-19,250000.0,98126,395750.0,2,1.0,850,6370,1.0,no,3,850.0,0,1951,0,buy
3920,6300000212,2015-02-18,265000.0,98133,375000.0,2,1.5,920,1458,2.0,no,3,920.0,0,1995,0,buy
3921,7657600195,2014-11-05,199950.0,98178,278277.0,3,1.0,1340,7260,1.5,no,3,1340.0,0,1944,0,buy
3922,2887702070,2014-10-22,490000.0,98115,567000.0,2,1.0,1420,4305,1.0,no,4,920.0,500,1941,0,buy
3923,6392001005,2014-06-20,511500.0,98115,567000.0,4,1.0,1360,6000,1.5,no,3,1360.0,0,1917,0,buy
3924,1601600195,2015-03-19,299000.0,98118,367500.0,3,1.0,1510,6200,1.0,no,3,1010.0,500,1955,0,buy
3925,3830210220,2014-09-08,210000.0,98030,282255.0,3,1.0,1200,7200,1.0,no,3,1200.0,0,1977,0,buy
3926,3423600065,2014-06-04,540000.0,98115,567000.0,3,1.0,1050,4160,1.0,no,4,1050.0,0,1925,0,buy
3927,419000015,2014-09-17,299950.0,98056,380000.0,4,1.0,1170,5400,1.0,no,5,1170.0,0,1953,0,buy
3928,6450302175,2014-11-18,342450.0,98133,375000.0,3,1.5,1280,5525,1.0,no,3,1280.0,0,1962,0,buy
3929,1328300180,2014-05-09,323000.0,98058,335000.0,4,2.75,1970,7213,1.0,no,3,1170.0,800,1977,0,buy
3930,7866000158,2014-10-22,320000.0,98118,367500.0,4,3.0,1820,3120,1.0,no,3,1000.0,820,1997,0,buy
3931,2621600015,2015-01-21,120000.0,98030,282255.0,3,1.0,1150,8924,1.0,no,3,1150.0,0,1943,0,buy
3932,2621600015,2015-04-30,175000.0,98030,282255.0,3,1.0,1150,8924,1.0,no,3,1150.0,0,1943,0,buy
3933,8005100360,2014-09-16,169900.0,98022,279500.0,3,1.0,910,5800,1.5,no,4,910.0,0,1900,0,buy
3934,748000145,2014-12-11,335000.0,98133,375000.0,2,1.0,1070,6678,1.0,no,4,1070.0,0,1951,0,buy
3935,9191200015,2014-09-10,613200.0,98105,675000.0,3,2.75,2050,3320,1.5,no,4,1580.0,470,1927,0,buy
3936,1822300040,2014-05-07,420000.0,98144,450000.0,2,1.5,1040,3500,1.5,no,4,1040.0,0,1904,0,buy
3937,3331500940,2014-06-17,342000.0,98118,367500.0,2,1.0,740,6180,1.0,no,3,740.0,0,1948,0,buy
3938,23500180,2014-05-05,570000.0,98052,615000.0,3,2.25,2010,6000,1.0,no,3,1330.0,680,1975,0,buy
3939,1189000207,2014-10-21,387000.0,98122,572000.0,2,2.5,1170,1394,2.0,no,3,1170.0,0,2001,0,buy
3940,1771110720,2014-05-21,330000.0,98077,652475.0,3,1.0,1250,9126,1.0,no,3,1250.0,0,1969,0,buy
3941,224069010,2014-07-25,653450.0,98075,739999.0,3,2.5,2070,49658,1.0,no,4,1540.0,530,1980,0,buy
3942,3630060040,2014-09-11,285000.0,98029,575000.0,2,1.0,1050,3088,1.0,no,3,1050.0,0,2005,0,buy
3943,3211100450,2014-08-14,217000.0,98059,435000.0,3,1.0,1400,7800,1.0,no,3,1400.0,0,1962,0,buy
3944,1245003255,2015-02-23,615000.0,98033,678350.0,3,1.0,1120,12500,1.0,no,4,1120.0,0,1977,0,buy
3945,6802200110,2014-10-29,231200.0,98022,279500.0,3,2.0,1400,8821,1.0,no,3,1400.0,0,1991,0,buy
3946,3445400120,2014-07-25,267500.0,98118,367500.0,3,1.5,1390,2153,2.0,no,3,1390.0,0,2001,0,buy
3947,106000015,2014-06-19,435000.0,98117,544000.0,3,1.75,1310,8065,1.0,no,4,1310.0,0,1948,0,buy
3948,9459200110,2014-06-10,315000.0,98118,367500.0,2,1.0,1740,3622,1.0,no,4,950.0,790,1924,0,buy
3949,3448000410,2014-05-13,354901.0,98125,425000.0,3,2.5,1490,1709,3.0,no,3,1490.0,0,2004,0,buy
3950,8682281220,2014-10-14,439888.0,98053,635000.0,2,2.0,1300,6515,1.0,no,3,1300.0,0,2005,0,buy
3951,8093600065,2014-12-31,205000.0,98055,294950.0,4,1.0,1030,6621,1.0,no,4,1030.0,0,1955,0,buy
3952,4137030040,2014-06-12,299995.0,98092,309780.0,3,2.5,1970,7500,2.0,no,3,1970.0,0,1988,0,buy
3953,5126900100,2014-09-23,150000.0,98058,335000.0,2,1.0,790,7275,1.0,no,4,790.0,0,1944,0,buy
3954,8856500120,2015-02-10,278800.0,98031,288200.0,4,2.5,2440,7797,1.0,no,3,1560.0,880,1965,0,buy
3955,5015000180,2014-11-10,713500.0,98112,915000.0,3,2.0,1720,4200,2.0,no,3,1720.0,0,1908,1992,buy
3956,9268200348,2014-10-28,439000.0,98117,544000.0,5,2.0,2610,5009,1.0,no,3,1710.0,900,1988,0,buy
3957,9195700040,2014-09-26,425000.0,98027,570500.0,3,2.0,1500,8086,1.0,no,3,1060.0,440,1981,0,buy
3958,8798000100,2014-08-25,252500.0,98003,267475.0,4,2.5,2600,11280,1.5,no,3,1570.0,1030,1961,0,buy
3959,304000530,2014-05-12,185000.0,98092,309780.0,3,1.5,1370,8470,1.0,no,4,1370.0,0,1961,0,buy
3960,3575304895,2014-09-23,406550.0,98074,642000.0,5,2.75,2400,15781,1.0,no,4,1200.0,1200,1974,0,buy
3961,9406500540,2014-06-30,243000.0,98028,445000.0,2,1.5,1068,1758,2.0,no,3,1068.0,0,1990,0,buy
3962,6071800410,2014-12-01,500000.0,98006,760184.5,3,1.5,2220,8994,1.0,no,4,1110.0,1110,1962,0,buy
3963,2122049013,2015-05-13,204750.0,98198,265000.0,2,1.0,880,7575,1.0,no,4,880.0,0,1942,0,buy
3964,5470100220,2014-09-09,222000.0,98042,292000.0,3,1.5,1310,9273,1.0,no,4,1310.0,0,1968,0,buy
3965,6623400246,2014-05-23,200000.0,98055,294950.0,4,1.0,1350,11507,1.0,no,3,1350.0,0,1966,0,buy
3966,3918400028,2014-10-21,367000.0,98133,375000.0,3,2.25,1400,1320,3.0,no,3,1400.0,0,2006,0,buy
3967,1422700040,2015-05-14,183000.0,98188,264000.0,3,1.0,1170,7320,1.0,no,3,1170.0,0,1962,0,buy
3968,7660100336,2014-12-10,300000.0,98144,450000.0,3,2.5,1020,1570,2.0,no,3,720.0,300,2004,0,buy
3969,6145602240,2014-08-19,369000.0,98133,375000.0,3,1.75,1300,3844,1.0,no,3,1300.0,0,1985,0,buy
3970,3750605620,2015-03-24,225000.0,98001,260000.0,3,1.75,1580,14400,1.0,no,4,1580.0,0,1981,0,buy
3971,9407100730,2015-01-29,329000.0,98045,399500.0,3,1.75,1230,10725,1.0,no,3,1230.0,0,1980,0,buy
3972,2896400300,2015-03-19,435000.0,98072,515000.0,4,2.25,1780,2684,2.0,no,3,1780.0,0,2002,0,buy
3973,3820350120,2014-08-22,310000.0,98019,401250.0,3,2.5,1590,3359,2.0,no,3,1590.0,0,2000,0,buy
3974,4235400097,2014-12-02,443750.0,98199,689800.0,3,2.25,1460,968,2.0,no,3,1140.0,320,2003,0,buy
3975,2757000040,2014-06-05,795000.0,98040,993750.0,4,2.25,2070,13084,1.0,no,4,1700.0,370,1967,0,buy
3976,345700040,2014-07-29,315000.0,98056,380000.0,2,1.0,1010,7338,2.0,no,4,1010.0,0,1981,0,buy
3977,1771000690,2014-05-28,305000.0,98077,652475.0,3,1.0,1160,11776,1.0,no,3,1160.0,0,1968,0,buy
3978,2770601800,2014-10-24,525000.0,98199,689800.0,3,1.75,1560,6000,1.0,no,3,780.0,780,1944,0,buy
3979,5309100515,2015-01-20,537000.0,98117,544000.0,4,1.75,1580,3635,1.0,no,4,790.0,790,1910,0,buy
3980,984210850,2015-02-17,279950.0,98058,335000.0,3,1.75,1660,8303,1.0,no,3,1380.0,280,1974,0,buy
3981,924059233,2014-12-08,659000.0,98005,765475.0,4,2.0,2350,9329,2.0,no,3,2350.0,0,1977,0,buy
3982,5029451080,2014-08-21,203000.0,98023,268450.0,2,1.0,1440,6650,1.0,no,3,970.0,470,1980,0,buy
3983,5419800220,2014-06-10,250000.0,98031,288200.0,3,1.75,1590,7560,1.0,no,3,1130.0,460,1984,0,buy
3984,1839500065,2014-08-05,279000.0,98056,380000.0,3,1.0,1400,9450,1.0,no,4,1060.0,340,1955,0,buy
3985,824069113,2014-09-24,545000.0,98075,739999.0,3,2.25,2290,14585,2.0,no,3,2290.0,0,1981,0,buy
3986,8146100410,2014-08-05,760000.0,98004,1150000.0,3,1.5,1170,7645,1.0,no,4,1170.0,0,1955,0,buy
3987,5101400838,2014-09-16,450000.0,98115,567000.0,3,1.75,1830,5488,1.0,no,4,1010.0,820,1939,0,buy
3988,1061400360,2014-07-01,280000.0,98056,380000.0,3,1.0,1090,10710,1.0,no,4,1090.0,0,1962,0,buy
3989,425400115,2014-07-15,237000.0,98056,380000.0,3,1.0,1160,6132,1.0,no,4,1160.0,0,1958,0,buy
3990,2436700315,2014-10-14,441500.0,98105,675000.0,2,1.75,1010,4000,1.5,no,5,1010.0,0,1919,0,buy
3991,1545803520,2015-01-26,251000.0,98038,342000.0,3,2.0,1650,7930,1.0,no,4,1650.0,0,1989,0,buy
3992,257000037,2014-12-29,200000.0,98168,235000.0,3,1.0,2120,31564,1.0,no,3,1220.0,900,1942,0,buy
3993,5016000315,2014-06-16,332000.0,98112,915000.0,1,1.0,960,2640,1.0,no,3,760.0,200,1908,0,buy
3994,7812801115,2014-06-13,153000.0,98178,278277.0,3,1.0,1270,6405,1.5,no,3,1270.0,0,1944,0,buy
3995,3793501390,2014-09-15,293000.0,98038,342000.0,3,2.5,1690,17383,2.0,no,3,1690.0,0,2003,0,buy
3996,9282800065,2015-03-29,203000.0,98178,278277.0,3,1.75,1190,6000,1.0,no,3,1190.0,0,1952,2015,buy
3997,1921059310,2015-03-20,193000.0,98002,235000.0,2,1.75,1280,6774,1.0,no,3,1280.0,0,1991,0,buy
3998,109000040,2015-03-16,305000.0,98155,375000.0,3,1.75,1460,7862,1.0,no,3,1460.0,0,1965,0,buy
3999,2044500142,2014-09-02,420000.0,98125,425000.0,3,1.75,1770,6000,1.0,no,3,1130.0,640,1952,0,buy
4000,6071200375,2014-12-11,466000.0,98006,760184.5,3,1.75,1680,9460,1.0,no,4,1680.0,0,1959,0,buy
4001,3756500610,2015-03-24,355500.0,98034,445950.0,3,1.0,1120,10032,1.0,no,3,1120.0,0,1962,0,buy
4002,7525100530,2015-04-11,432100.0,98052,615000.0,3,2.25,1790,2240,2.0,no,4,1790.0,0,1975,0,buy
4003,1324059048,2014-07-21,500000.0,98006,760184.5,3,2.5,2410,34848,1.5,no,3,2410.0,0,1976,0,buy
4004,3331500485,2015-01-02,350000.0,98118,367500.0,2,1.0,800,5150,1.0,no,4,800.0,0,1949,0,buy
4005,7338401759,2014-06-10,268000.0,98108,342500.0,2,1.0,1380,5000,1.0,no,3,870.0,510,1943,0,buy
4006,2205500540,2014-10-08,365000.0,98006,760184.5,4,1.5,1820,12327,1.0,no,4,1380.0,440,1955,0,buy
4007,4310700665,2015-03-05,450000.0,98103,550000.0,4,3.0,2200,4466,2.0,no,3,2200.0,0,1968,0,buy
4008,7504001080,2015-03-04,590000.0,98074,642000.0,4,2.5,2940,12600,1.0,no,4,1850.0,1090,1974,0,buy
4009,2005600090,2014-05-14,160000.0,98030,282255.0,3,1.0,860,11900,1.0,no,4,860.0,0,1963,0,buy
4010,123000110,2014-09-30,520000.0,98107,529950.0,2,1.0,910,5000,1.0,no,3,910.0,0,1924,0,buy
4011,7227500865,2014-05-19,141800.0,98056,380000.0,2,1.0,930,4743,1.0,no,4,930.0,0,1942,0,buy
4012,4303200184,2014-10-10,230000.0,98106,315000.0,2,1.0,770,6450,1.0,no,4,770.0,0,1948,0,buy
4013,2734100835,2015-03-03,90000.0,98108,342500.0,1,1.0,780,4000,1.0,no,3,780.0,0,1905,0,buy
4014,6749700110,2014-10-29,342000.0,98103,550000.0,3,3.0,1260,1634,3.0,no,3,1260.0,0,1998,0,buy
4015,2214800110,2014-08-20,259900.0,98001,260000.0,4,2.75,1560,8820,1.0,no,3,1060.0,500,1979,0,buy
4016,7686203195,2015-03-23,249950.0,98198,265000.0,3,1.5,1450,6875,1.0,no,4,1450.0,0,1961,0,buy
4017,2923059064,2015-02-17,199000.0,98055,294950.0,2,1.0,1140,15120,1.0,no,4,990.0,150,1932,0,buy
4018,7199360100,2014-11-12,379500.0,98052,615000.0,3,1.0,1110,7128,1.0,no,3,1110.0,0,1980,0,buy
4019,1250200600,2015-04-08,390000.0,98144,450000.0,3,1.0,1240,3600,1.5,no,3,1240.0,0,1902,0,buy
4020,7788400180,2014-08-12,261000.0,98056,380000.0,3,1.0,1660,11200,1.0,no,3,1660.0,0,1957,0,buy
4021,2206700215,2014-08-22,375000.0,98006,760184.5,4,2.0,2070,9822,1.0,no,5,2070.0,0,1955,0,buy
4022,2206700215,2015-04-22,550000.0,98006,760184.5,4,2.0,2070,9822,1.0,no,5,2070.0,0,1955,0,buy
4023,603001050,2014-07-23,230000.0,98118,367500.0,2,1.0,1430,4000,1.0,no,3,930.0,500,1949,0,buy
4024,3886903155,2015-03-04,606000.0,98033,678350.0,3,2.0,1980,7680,1.5,no,4,1070.0,910,1911,0,buy
4025,3223039089,2014-09-29,275000.0,98070,463750.0,3,1.0,1230,171190,1.0,no,3,1230.0,0,1973,0,buy
4026,2596300035,2015-04-22,342000.0,98155,375000.0,4,1.0,1390,9023,1.5,no,3,1390.0,0,1955,0,buy
4027,2138000120,2014-06-26,435000.0,98011,470000.0,4,2.75,2110,8751,1.0,no,3,1510.0,600,1962,0,buy
4028,2225300149,2014-12-22,323000.0,98155,375000.0,4,1.75,1440,8114,1.0,no,4,1440.0,0,1963,0,buy
4029,1646502165,2014-08-13,480000.0,98117,544000.0,2,1.75,1170,4635,1.0,no,4,690.0,480,1924,0,buy
4030,3348401095,2015-04-27,210000.0,98178,278277.0,4,1.75,2090,6485,1.0,no,3,1280.0,810,1956,0,buy
4031,2126049096,2014-12-02,399000.0,98125,425000.0,3,1.0,1460,8290,1.0,no,3,1460.0,0,1959,0,buy
4032,8945000910,2015-03-26,184000.0,98023,268450.0,3,1.0,1100,8680,1.0,no,3,1100.0,0,1962,0,buy
4033,2473411130,2015-04-16,333000.0,98058,335000.0,4,2.5,2100,7208,2.0,no,3,2100.0,0,1974,0,buy
4034,2781250900,2014-06-20,218000.0,98038,342000.0,2,2.0,1310,2841,2.0,no,3,1310.0,0,2004,0,buy
4035,3330500925,2015-02-24,258305.0,98118,367500.0,2,1.5,750,2964,1.0,no,5,750.0,0,1919,0,buy
4036,3876312840,2014-09-12,408000.0,98072,515000.0,3,1.75,1970,7100,1.0,no,3,1590.0,380,1976,0,buy
4037,7853301130,2015-05-05,499000.0,98065,500000.0,4,2.25,2440,5000,2.0,no,3,2440.0,0,2007,0,buy
4038,3530490031,2014-09-24,202200.0,98198,265000.0,2,1.75,1330,2159,1.0,no,4,1330.0,0,1979,0,buy
4039,6400700230,2015-03-11,450000.0,98033,678350.0,3,2.25,1420,13468,1.0,no,3,960.0,460,1976,0,buy
4040,2600010330,2015-01-20,760000.0,98006,760184.5,4,2.25,2590,12600,2.0,no,3,2590.0,0,1979,0,buy
4041,3505100297,2015-04-11,505000.0,98116,562750.0,3,1.75,1240,4550,1.5,no,4,1240.0,0,1951,0,buy
4042,5560001130,2015-02-25,200000.0,98023,268450.0,3,1.0,1040,8925,1.0,no,4,1040.0,0,1961,0,buy
4043,3955500100,2015-04-07,450000.0,98033,678350.0,3,1.5,1390,10530,1.0,no,3,1390.0,0,1961,0,buy
4044,3336002215,2015-02-25,319950.0,98118,367500.0,2,1.0,1240,5500,1.5,no,3,1240.0,0,1921,0,buy
4045,2770604575,2015-05-06,560000.0,98119,744975.0,3,1.75,1930,6000,1.0,no,3,1130.0,800,1956,0,buy
4046,7305900082,2014-12-30,350000.0,98155,375000.0,3,1.75,1490,10344,1.0,no,3,1490.0,0,1985,0,buy
4047,8661000148,2014-10-28,270000.0,98022,279500.0,3,2.0,1510,10215,1.0,no,4,1510.0,0,1995,0,buy
4048,7968460230,2015-03-05,284000.0,98092,309780.0,3,1.75,1320,35100,1.0,no,3,1320.0,0,1990,0,buy
4049,1026069172,2014-06-18,540000.0,98077,652475.0,4,2.5,2050,34222,2.0,no,4,2050.0,0,1989,0,buy
4050,1226039103,2014-06-10,380000.0,98177,554000.0,4,1.5,1680,11123,1.0,no,3,1130.0,550,1959,0,buy
4051,1545807810,2014-10-21,118000.0,98038,342000.0,1,1.0,670,7957,1.0,no,4,670.0,0,1978,0,buy
4052,924069176,2014-09-03,710000.0,98075,739999.0,4,2.75,2710,41811,1.5,no,4,1690.0,1020,1995,0,buy
4053,8146100325,2014-05-05,787000.0,98004,1150000.0,3,1.75,1330,7500,1.0,no,3,1330.0,0,1961,0,buy
4054,7973202225,2015-01-06,154200.0,98146,305000.0,4,1.0,1310,8640,1.0,no,3,910.0,400,1948,0,buy
4055,2557000090,2015-01-15,238000.0,98023,268450.0,4,2.5,1690,7260,1.0,no,3,1080.0,610,1979,0,buy
4056,3500100209,2014-08-04,285650.0,98155,375000.0,3,1.0,1040,8199,1.0,no,3,1040.0,0,1953,0,buy
4057,7234601166,2014-08-07,485500.0,98122,572000.0,2,1.5,1340,1286,2.0,no,3,1190.0,150,2006,0,buy
4058,3972900215,2015-01-26,315000.0,98155,375000.0,2,1.0,1120,7350,1.0,no,3,1120.0,0,1942,0,buy
4059,3900500110,2014-11-17,627000.0,98033,678350.0,3,2.0,2310,10525,2.0,no,5,2310.0,0,1965,0,buy
4060,5561000600,2015-04-10,525000.0,98027,570500.0,3,2.5,2190,34528,2.0,no,3,2190.0,0,1994,0,buy
4061,3589500315,2014-09-19,526000.0,98105,675000.0,3,3.25,1220,1281,2.0,no,3,930.0,290,2014,0,buy
4062,3658700690,2015-03-27,480000.0,98115,567000.0,3,1.5,1200,3060,1.0,no,4,1060.0,140,1910,0,buy
4063,2592300450,2014-06-27,279000.0,98042,292000.0,3,2.5,1630,7950,1.0,no,3,1320.0,310,1985,0,buy
4064,123039424,2014-07-10,303000.0,98146,305000.0,2,2.0,970,9750,1.0,no,5,970.0,0,1940,0,buy
4065,1443501020,2014-11-13,163250.0,98118,367500.0,2,1.0,770,8150,1.0,no,3,770.0,0,1951,0,buy
4066,3798000165,2015-02-18,444950.0,98011,470000.0,3,1.0,1760,6927,1.0,no,3,1050.0,710,1962,0,buy
4067,730000085,2014-08-01,285000.0,98144,450000.0,2,1.0,990,2446,2.0,no,3,990.0,0,1998,0,buy
4068,2061100265,2015-03-17,370000.0,98115,567000.0,2,1.0,1250,4960,1.0,no,3,940.0,310,1938,0,buy
4069,255550230,2014-11-18,299950.0,98019,401250.0,3,2.5,1570,2577,2.0,no,3,1570.0,0,2005,0,buy
4070,1370804480,2014-09-29,560000.0,98199,689800.0,2,1.75,970,4233,1.0,no,4,970.0,0,1944,0,buy
4071,1623800300,2014-06-10,499000.0,98117,544000.0,2,1.0,1220,3000,1.0,no,3,920.0,300,1926,0,buy
4072,2968801075,2014-09-22,320600.0,98166,390000.0,3,2.0,1220,7620,1.0,no,3,720.0,500,1947,2014,buy
4073,1923039089,2014-06-10,285000.0,98070,463750.0,2,2.0,1651,18200,1.0,no,3,1651.0,0,1946,0,buy
4074,9183700845,2014-12-18,175000.0,98030,282255.0,2,1.0,800,7150,1.0,no,3,800.0,0,1933,0,buy
4075,1683600120,2015-01-21,220000.0,98092,309780.0,3,1.75,1720,7587,1.0,no,4,1140.0,580,1981,0,buy
4076,2787460720,2015-02-27,200000.0,98031,288200.0,3,2.0,1010,7896,1.0,no,3,1010.0,0,1984,0,buy
4077,2787460720,2015-05-06,259950.0,98031,288200.0,3,2.0,1010,7896,1.0,no,3,1010.0,0,1984,0,buy
4078,6386700300,2014-07-22,255000.0,98023,268450.0,4,2.75,1760,9222,1.0,no,3,1140.0,620,1971,0,buy
4079,7276100145,2014-09-30,344950.0,98133,375000.0,3,2.0,1470,6950,1.0,no,5,1470.0,0,1932,0,buy
4080,2475900850,2014-10-10,212000.0,98024,460000.0,2,1.0,770,7000,1.0,no,3,770.0,0,1921,0,buy
4081,3760100100,2014-07-23,425000.0,98034,445950.0,5,2.75,1340,11583,1.0,no,3,1190.0,150,1962,0,buy
4082,7849202585,2014-09-04,170000.0,98065,500000.0,1,1.0,480,4560,1.0,no,3,480.0,0,1922,0,buy
4083,8151600701,2014-06-23,234000.0,98146,305000.0,2,1.0,870,11100,1.0,no,3,870.0,0,1940,0,buy
4084,7853340450,2015-04-27,415000.0,98065,500000.0,3,2.75,1770,3172,2.0,no,3,1770.0,0,2009,0,buy
4085,3630050180,2014-09-26,360000.0,98029,575000.0,2,1.75,1230,1107,2.0,no,3,1230.0,0,2006,0,buy
4086,1545801970,2014-05-16,250000.0,98038,342000.0,3,2.0,1900,6660,1.0,no,5,950.0,950,1966,0,buy
4087,7853340610,2015-04-21,394000.0,98065,500000.0,2,2.0,1750,2731,2.0,no,3,1750.0,0,2012,0,buy
4088,9422400035,2014-09-12,477500.0,98116,562750.0,2,2.0,2090,6000,2.0,no,3,2090.0,0,1918,1985,buy
4089,3971700937,2014-08-27,270000.0,98155,375000.0,3,1.75,1260,7500,1.0,no,3,840.0,420,1947,0,buy
4090,1508210230,2015-04-28,567000.0,98052,615000.0,3,2.25,1800,6875,1.0,no,4,1230.0,570,1974,0,buy
4091,1424100100,2014-06-10,183000.0,98092,309780.0,3,1.75,1330,9200,1.0,no,4,1330.0,0,1973,0,buy
4092,522059172,2014-08-14,220000.0,98055,294950.0,3,1.0,1460,10200,1.0,no,4,1460.0,0,1957,0,buy
4093,9201000120,2015-04-22,650000.0,98075,739999.0,3,2.25,1790,9927,1.0,no,4,1240.0,550,1969,0,buy
4094,1623089039,2014-12-17,275000.0,98045,399500.0,2,1.0,900,57063,1.0,no,4,900.0,0,1938,0,buy
4095,3141600210,2014-06-19,186000.0,98002,235000.0,3,2.0,1340,4320,1.0,no,3,920.0,420,1912,1993,buy
4096,2525000220,2015-04-14,370000.0,98059,435000.0,3,1.75,1480,7725,1.5,no,4,1480.0,0,1981,0,buy
4097,191100665,2015-04-13,630000.0,98040,993750.0,2,1.0,1050,8382,1.0,no,3,1050.0,0,1959,0,buy
4098,1300300730,2015-03-24,698000.0,98040,993750.0,3,1.5,1090,7200,1.0,no,4,1090.0,0,1958,0,buy
4099,1862900040,2014-06-26,268000.0,98031,288200.0,3,2.5,1650,6684,2.0,no,3,1650.0,0,1991,0,buy
4100,3333002710,2014-09-17,299000.0,98118,367500.0,3,1.0,1550,8778,1.0,no,3,1250.0,300,1952,0,buy
